fecha,transaccion_id,categoria,monto
2024-02-20,TX9655746,correcta,182.88
2024-02-20,TX6712456,correcta,416.15
2024-02-20,TX6220014,cancelada,229.82
2024-02-20,TX4582126,correcta,339.27
2024-02-20,TX1424405,correcta,254.07
2024-02-20,TX2161891,correcta,411.93
2024-02-20,TX8998701,cancelada,180.96
2024-02-20,TX2135415,correcta,458.96
2024-02-20,TX6398849,correcta,49.18
2024-02-20,TX5273784,correcta,64.29
2024-02-20,TX4673706,correcta,421.58
2024-02-20,TX9191554,correcta,236.71
2024-02-20,TX2201031,correcta,35.84
2024-02-20,TX7077017,correcta,289.52
2024-02-20,TX9304718,correcta,192.17
2024-02-20,TX5473580,cancelada,423.37
2024-02-20,TX8157269,correcta,493.25
2024-02-20,TX1778930,correcta,303.37
2024-02-20,TX9234004,correcta,101.18
2024-02-20,TX9066981,correcta,192.8
2024-02-20,TX9104150,incompleta,362.38
2024-02-20,TX6067364,correcta,496.62
2024-02-20,TX9792651,correcta,457.94
2024-02-20,TX5922420,correcta,416.95
2024-02-20,TX4944686,correcta,363.76
2024-02-20,TX6828506,correcta,344.14
2024-02-20,TX5366849,correcta,76.41
2024-02-20,TX3816281,correcta,452.16
2024-02-20,TX9655474,correcta,101.89
2024-02-20,TX5276235,correcta,491.83
2024-02-20,TX1285460,incompleta,452.64
2024-02-20,TX5393870,correcta,491.43
2024-02-20,TX3796622,cancelada,178.92
2024-02-20,TX1575952,cancelada,92.42
2024-02-20,TX3980255,correcta,94.1
2024-02-20,TX6697464,correcta,455.23
2024-02-20,TX7828844,correcta,246.5
2024-02-21,TX3391677,incompleta,226.52
2024-02-21,TX1913798,correcta,74.17
2024-02-21,TX4879843,correcta,446.37
2024-02-21,TX5232287,correcta,474.9
2024-02-21,TX9561399,correcta,382.58
2024-02-21,TX7207857,correcta,402.57
2024-02-21,TX2623921,correcta,63.23
2024-02-21,TX7689652,correcta,223.13
2024-02-21,TX4744961,correcta,159.48
2024-02-21,TX4944524,incompleta,278.6
2024-02-21,TX3465134,correcta,466.36
2024-02-21,TX9345056,cancelada,248.59
2024-02-21,TX2830964,incompleta,90.44
2024-02-21,TX6923376,correcta,421.6
2024-02-21,TX2775477,correcta,396.23
2024-02-21,TX4667777,cancelada,18.18
2024-02-21,TX9692176,correcta,462.8
2024-02-21,TX1246663,correcta,286.65
2024-02-21,TX7557495,cancelada,445.14
2024-02-21,TX2648246,correcta,294.35
2024-02-21,TX3790516,cancelada,199.14
2024-02-21,TX2641619,correcta,424.12
2024-02-21,TX8840034,correcta,28.78
2024-02-21,TX3809229,incompleta,286.18
2024-02-21,TX6740681,correcta,166.28
2024-02-21,TX1032081,correcta,458.06
2024-02-21,TX8354952,cancelada,185.77
2024-02-21,TX8673971,correcta,374.84
2024-02-21,TX1389108,correcta,209.4
2024-02-21,TX7320518,incompleta,241.3
2024-02-21,TX5617256,correcta,223.68
2024-02-21,TX3601233,correcta,389.77
2024-02-21,TX5241042,correcta,288.78
2024-02-21,TX7977992,correcta,366.38
2024-02-21,TX7790002,correcta,178.76
2024-02-21,TX7827223,cancelada,229.46
2024-02-21,TX6755649,correcta,406.42
2024-02-21,TX6652863,correcta,221.43
2024-02-21,TX8761100,correcta,489.89
2024-02-21,TX9874005,incompleta,150.2
2024-02-21,TX1977024,correcta,34.2
2024-02-21,TX3921968,correcta,484.77
2024-02-21,TX5602121,cancelada,293.72
2024-02-21,TX8965681,correcta,121.28
2024-02-21,TX2224389,correcta,155.48
2024-02-21,TX9058206,correcta,209.34
2024-02-21,TX7455981,correcta,83.37
2024-02-21,TX8800881,correcta,251.5
2024-02-21,TX2351667,correcta,478.09
2024-02-21,TX2131083,correcta,336.38
2024-02-21,TX5685691,correcta,444.94
2024-02-21,TX5499445,cancelada,342.07
2024-02-21,TX6679324,correcta,380.31
2024-02-21,TX2248556,cancelada,361.68
2024-02-21,TX6035908,correcta,486.3
2024-02-21,TX2776301,correcta,428.94
2024-02-21,TX1371257,correcta,355.69
2024-02-21,TX3314985,cancelada,498.64
2024-02-21,TX2362501,correcta,223.34
2024-02-21,TX8241469,incompleta,245.0
2024-02-21,TX8785518,correcta,212.75
2024-02-21,TX7195464,correcta,211.76
2024-02-21,TX1766600,correcta,209.33
2024-02-21,TX4163272,correcta,213.44
2024-02-21,TX2802386,correcta,394.09
2024-02-21,TX4947450,cancelada,377.81
2024-02-21,TX7511517,correcta,378.61
2024-02-21,TX9664032,cancelada,330.47
2024-02-21,TX8982143,correcta,116.28
2024-02-21,TX3949336,incompleta,361.97
2024-02-21,TX4498269,correcta,51.42
2024-02-21,TX9742440,cancelada,189.51
2024-02-21,TX2586391,correcta,105.55
2024-02-21,TX5861199,correcta,291.96
2024-02-21,TX7607649,correcta,246.13
2024-02-21,TX5736467,correcta,299.41
2024-02-21,TX6633225,correcta,199.73
2024-02-22,TX1478314,cancelada,220.62
2024-02-22,TX2454157,correcta,151.45
2024-02-22,TX4511814,correcta,439.84
2024-02-22,TX3329339,correcta,114.46
2024-02-22,TX7127578,cancelada,383.6
2024-02-22,TX2009668,correcta,403.31
2024-02-22,TX5934801,correcta,45.93
2024-02-22,TX9811796,correcta,146.06
2024-02-22,TX6930364,cancelada,179.18
2024-02-22,TX8414284,correcta,40.41
2024-02-22,TX2294985,correcta,10.16
2024-02-22,TX4651343,incompleta,321.24
2024-02-22,TX7826959,correcta,203.42
2024-02-22,TX1147228,incompleta,359.02
2024-02-22,TX6655882,correcta,105.03
2024-02-22,TX4024795,correcta,110.46
2024-02-22,TX1797983,cancelada,361.75
2024-02-22,TX8726473,correcta,290.08
2024-02-22,TX9751701,cancelada,338.19
2024-02-22,TX3650432,correcta,388.02
2024-02-22,TX7253595,correcta,371.1
2024-02-22,TX7827447,correcta,421.81
2024-02-22,TX5927247,correcta,361.63
2024-02-22,TX1364382,cancelada,198.66
2024-02-22,TX5793970,correcta,39.88
2024-02-22,TX1200876,correcta,249.44
2024-02-22,TX2620033,incompleta,303.45
2024-02-22,TX5504456,correcta,59.18
2024-02-22,TX4006254,correcta,444.93
2024-02-22,TX6921786,incompleta,339.71
2024-02-22,TX8859834,correcta,309.02
2024-02-22,TX4554538,incompleta,85.51
2024-02-22,TX1139555,correcta,261.17
2024-02-22,TX1942551,correcta,393.21
2024-02-22,TX4378855,cancelada,195.11
2024-02-22,TX7255381,correcta,460.59
2024-02-22,TX9516743,correcta,48.22
2024-02-22,TX9109365,cancelada,415.14
2024-02-22,TX6292364,correcta,415.4
2024-02-22,TX1262178,correcta,192.9
2024-02-22,TX9039787,incompleta,71.01
2024-02-22,TX3492903,correcta,438.84
2024-02-22,TX4824709,correcta,170.59
2024-02-22,TX6336082,correcta,322.66
2024-02-22,TX6641762,correcta,428.11
2024-02-22,TX2245223,correcta,477.28
2024-02-22,TX7705228,correcta,192.53
2024-02-22,TX8754926,correcta,419.87
2024-02-22,TX3234839,correcta,168.06
2024-02-22,TX5940784,correcta,270.78
2024-02-22,TX8666231,correcta,492.84
2024-02-22,TX7346062,correcta,450.49
2024-02-22,TX1971260,correcta,127.61
2024-02-22,TX6620792,correcta,336.7
2024-02-22,TX8581423,correcta,350.35
2024-02-22,TX5510084,cancelada,193.69
2024-02-22,TX5697752,correcta,466.39
2024-02-22,TX9335028,cancelada,304.57
2024-02-22,TX5945693,correcta,199.94
2024-02-22,TX4159567,correcta,146.27
2024-02-22,TX3694963,correcta,295.22
2024-02-22,TX7194990,cancelada,123.42
2024-02-22,TX2423255,cancelada,280.5
2024-02-22,TX6009559,incompleta,225.08
2024-02-22,TX3375844,correcta,415.37
2024-02-22,TX9147005,correcta,260.77
2024-02-22,TX8521298,correcta,150.65
2024-02-22,TX4758818,correcta,63.61
2024-02-22,TX2027556,incompleta,467.37
2024-02-22,TX2020959,correcta,366.14
2024-02-22,TX5341170,incompleta,14.31
2024-02-22,TX8394095,correcta,67.62
2024-02-22,TX4928973,correcta,111.46
2024-02-22,TX9099768,correcta,91.33
2024-02-22,TX5514459,cancelada,24.65
2024-02-22,TX3348354,incompleta,447.42
2024-02-22,TX6115242,correcta,335.13
2024-02-22,TX7542598,correcta,438.24
2024-02-22,TX7571104,correcta,114.54
2024-02-22,TX3992517,correcta,204.22
2024-02-22,TX4100758,correcta,11.65
2024-02-22,TX5180339,correcta,33.42
2024-02-22,TX7823611,correcta,75.64
2024-02-22,TX8849112,correcta,273.84
2024-02-22,TX8037494,correcta,341.49
2024-02-22,TX6810492,correcta,459.19
2024-02-22,TX7741496,cancelada,466.27
2024-02-22,TX3331938,correcta,348.61
2024-02-22,TX3212850,incompleta,357.08
2024-02-22,TX1807748,correcta,280.59
2024-02-22,TX9027117,correcta,45.79
2024-02-22,TX4961724,correcta,254.45
2024-02-22,TX1363591,correcta,16.04
2024-02-22,TX1888748,correcta,352.66
2024-02-22,TX3289780,correcta,89.17
2024-02-22,TX1602926,correcta,459.21
2024-02-22,TX6222633,correcta,18.74
2024-02-22,TX1395195,correcta,143.41
2024-02-22,TX6679673,correcta,60.69
2024-02-22,TX1868529,correcta,48.06
2024-02-22,TX9772692,correcta,79.05
2024-02-23,TX7335999,correcta,400.17
2024-02-23,TX5676299,correcta,11.36
2024-02-23,TX8494674,correcta,182.53
2024-02-23,TX5493337,cancelada,307.43
2024-02-23,TX6477696,cancelada,476.68
2024-02-23,TX8625164,cancelada,232.5
2024-02-23,TX6854780,incompleta,354.45
2024-02-23,TX1419642,correcta,119.29
2024-02-23,TX9674060,correcta,289.55
2024-02-23,TX3089265,incompleta,116.16
2024-02-23,TX1965018,incompleta,278.17
2024-02-23,TX1821999,correcta,229.49
2024-02-23,TX3950534,correcta,31.9
2024-02-23,TX6465064,correcta,351.4
2024-02-23,TX1669437,correcta,376.08
2024-02-23,TX5746933,correcta,28.47
2024-02-23,TX4034272,incompleta,393.35
2024-02-23,TX7076775,correcta,182.43
2024-02-23,TX9727670,correcta,304.04
2024-02-23,TX6929883,correcta,200.65
2024-02-23,TX8267051,correcta,110.64
2024-02-23,TX9275098,correcta,316.44
2024-02-23,TX5499131,correcta,302.59
2024-02-23,TX3222392,correcta,241.94
2024-02-23,TX6930063,correcta,39.51
2024-02-23,TX1802913,correcta,286.2
2024-02-23,TX3290740,correcta,107.8
2024-02-23,TX8672807,cancelada,306.0
2024-02-23,TX8737255,correcta,480.76
2024-02-23,TX1455830,incompleta,174.19
2024-02-23,TX1108179,correcta,435.15
2024-02-23,TX8425185,correcta,15.88
2024-02-23,TX6353587,correcta,372.04
2024-02-23,TX7430298,correcta,316.34
2024-02-23,TX3089572,cancelada,366.62
2024-02-23,TX8365705,correcta,41.2
2024-02-23,TX4820753,cancelada,72.54
2024-02-23,TX6692320,correcta,145.98
2024-02-23,TX9860569,correcta,125.49
2024-02-23,TX9580612,correcta,265.03
2024-02-23,TX8274287,correcta,423.0
2024-02-23,TX6374845,correcta,228.02
2024-02-23,TX9667669,correcta,464.22
2024-02-23,TX8604598,cancelada,421.99
2024-02-23,TX6212396,correcta,317.64
2024-02-23,TX3614758,correcta,200.66
2024-02-23,TX1970962,incompleta,110.66
2024-02-23,TX8046280,correcta,434.6
2024-02-23,TX7208116,correcta,63.92
2024-02-23,TX6260517,correcta,448.5
2024-02-23,TX6716185,correcta,96.95
2024-02-23,TX7656027,correcta,464.13
2024-02-23,TX1127810,correcta,323.69
2024-02-23,TX2363740,incompleta,417.32
2024-02-23,TX1095966,correcta,152.09
2024-02-23,TX9425022,correcta,59.06
2024-02-23,TX9152924,correcta,418.1
2024-02-23,TX8796540,correcta,483.77
2024-02-23,TX1603956,correcta,472.29
2024-02-23,TX3220884,correcta,373.16
2024-02-23,TX4588670,correcta,362.64
2024-02-23,TX3098693,correcta,65.62
2024-02-23,TX1176090,cancelada,488.42
2024-02-23,TX9256152,correcta,176.71
2024-02-23,TX3357172,correcta,67.11
2024-02-23,TX5218666,incompleta,158.36
2024-02-23,TX5041105,correcta,206.64
2024-02-23,TX9823313,incompleta,455.82
2024-02-23,TX1397621,correcta,286.93
2024-02-23,TX2389118,cancelada,226.41
2024-02-23,TX8382256,correcta,166.25
2024-02-23,TX8782283,correcta,104.49
2024-02-23,TX5554384,correcta,53.38
2024-02-23,TX2818376,cancelada,145.92
2024-02-23,TX2473071,correcta,199.4
2024-02-23,TX4747196,correcta,331.09
2024-02-23,TX3345640,correcta,259.66
2024-02-23,TX4749349,correcta,344.35
2024-02-23,TX4735801,correcta,478.6
2024-02-23,TX7563869,cancelada,91.15
2024-02-23,TX7605466,correcta,352.42
2024-02-23,TX7473191,correcta,22.31
2024-02-23,TX1335938,correcta,197.31
2024-02-23,TX6635756,cancelada,453.46
2024-02-23,TX8711225,cancelada,355.94
2024-02-23,TX9329857,correcta,111.38
2024-02-23,TX6874471,correcta,483.41
2024-02-23,TX3867156,correcta,324.5
2024-02-23,TX4041745,incompleta,282.78
2024-02-23,TX5008936,incompleta,304.52
2024-02-23,TX2388548,correcta,330.78
2024-02-23,TX2460223,cancelada,11.14
2024-02-23,TX4371929,correcta,73.62
2024-02-23,TX5093691,correcta,414.34
2024-02-23,TX1268008,cancelada,459.95
2024-02-23,TX4277910,cancelada,475.84
2024-02-23,TX1806601,correcta,458.55
2024-02-23,TX3940200,correcta,27.18
2024-02-23,TX3288938,cancelada,406.59
2024-02-23,TX6211180,incompleta,330.71
2024-02-23,TX9952432,correcta,484.29
2024-02-23,TX8793669,correcta,240.76
2024-02-23,TX8452202,correcta,254.41
2024-02-23,TX1277465,correcta,118.48
2024-02-23,TX9451817,cancelada,395.28
2024-02-23,TX4025939,cancelada,311.56
2024-02-23,TX9888231,cancelada,298.67
2024-02-23,TX9999548,correcta,41.25
2024-02-23,TX1569135,incompleta,390.37
2024-02-23,TX2956933,incompleta,114.83
2024-02-23,TX2621309,correcta,307.11
2024-02-23,TX7423591,incompleta,359.59
2024-02-24,TX6191531,correcta,421.73
2024-02-24,TX5858323,correcta,185.64
2024-02-24,TX1861043,correcta,316.36
2024-02-24,TX4443433,incompleta,204.57
2024-02-24,TX7614867,cancelada,244.21
2024-02-24,TX6373502,correcta,322.18
2024-02-24,TX8624100,correcta,383.47
2024-02-24,TX5710669,correcta,401.56
2024-02-24,TX2131993,correcta,44.2
2024-02-24,TX2676671,correcta,128.94
2024-02-24,TX9130377,cancelada,268.61
2024-02-24,TX5336659,cancelada,119.46
2024-02-24,TX5928463,correcta,43.24
2024-02-24,TX4354389,cancelada,10.3
2024-02-24,TX5916994,correcta,119.5
2024-02-24,TX9490719,cancelada,54.22
2024-02-24,TX8444567,correcta,13.62
2024-02-24,TX8408973,correcta,201.86
2024-02-24,TX7338314,correcta,475.21
2024-02-24,TX6621725,correcta,256.45
2024-02-24,TX8756196,correcta,43.12
2024-02-24,TX5091336,cancelada,402.96
2024-02-24,TX7405405,correcta,372.45
2024-02-24,TX3211474,correcta,327.15
2024-02-24,TX2631612,correcta,404.67
2024-02-24,TX3098194,correcta,151.69
2024-02-24,TX2015165,correcta,77.12
2024-02-24,TX5749928,correcta,383.01
2024-02-24,TX7907936,correcta,14.16
2024-02-24,TX6692607,correcta,481.17
2024-02-24,TX5006452,correcta,147.69
2024-02-24,TX7289951,correcta,387.04
2024-02-24,TX4180062,cancelada,306.43
2024-02-24,TX1454375,correcta,351.22
2024-02-24,TX4581342,correcta,392.96
2024-02-24,TX6176480,correcta,302.14
2024-02-24,TX2043208,correcta,281.66
2024-02-24,TX7318634,correcta,459.17
2024-02-24,TX9293957,correcta,488.5
2024-02-24,TX9543160,correcta,470.53
2024-02-24,TX9267598,correcta,425.32
2024-02-24,TX9940914,cancelada,11.0
2024-02-24,TX1063275,correcta,111.41
2024-02-24,TX5397663,cancelada,278.13
2024-02-24,TX7224082,correcta,22.26
2024-02-24,TX9315621,correcta,288.91
2024-02-24,TX9383152,correcta,423.3
2024-02-24,TX4181164,cancelada,413.59
2024-02-24,TX6500188,correcta,212.7
2024-02-24,TX9397984,correcta,65.44
2024-02-24,TX2938028,cancelada,226.21
2024-02-25,TX1611636,correcta,366.01
2024-02-25,TX3761634,correcta,499.32
2024-02-25,TX8662901,incompleta,196.23
2024-02-25,TX8845206,correcta,372.07
2024-02-25,TX4287956,correcta,64.5
2024-02-25,TX5282232,correcta,365.17
2024-02-25,TX1764811,correcta,406.48
2024-02-25,TX5637799,correcta,345.94
2024-02-25,TX8250276,incompleta,105.83
2024-02-25,TX4184811,correcta,166.42
2024-02-25,TX8743626,correcta,144.94
2024-02-25,TX6195456,correcta,318.27
2024-02-25,TX7012636,incompleta,114.95
2024-02-25,TX7250707,correcta,168.02
2024-02-25,TX4453274,correcta,470.33
2024-02-25,TX2684110,correcta,297.57
2024-02-25,TX6566899,cancelada,351.65
2024-02-25,TX6610110,correcta,446.41
2024-02-25,TX7836318,correcta,359.82
2024-02-25,TX5233874,correcta,17.21
2024-02-25,TX6478529,incompleta,454.4
2024-02-25,TX3492472,cancelada,264.03
2024-02-25,TX3828335,incompleta,169.13
2024-02-25,TX7457778,correcta,108.92
2024-02-25,TX2440861,correcta,405.92
2024-02-25,TX2234334,cancelada,476.33
2024-02-25,TX2179990,correcta,44.36
2024-02-25,TX9735729,correcta,376.22
2024-02-25,TX8695022,correcta,290.18
2024-02-25,TX8177564,cancelada,436.98
2024-02-25,TX4823452,cancelada,10.56
2024-02-25,TX5965934,correcta,102.48
2024-02-25,TX8401260,correcta,168.66
2024-02-25,TX6431940,correcta,234.81
2024-02-25,TX5742047,correcta,310.01
2024-02-25,TX8206801,correcta,154.35
2024-02-25,TX5406087,incompleta,235.64
2024-02-25,TX7351012,correcta,90.95
2024-02-25,TX8896802,correcta,322.09
2024-02-25,TX9509811,correcta,430.05
2024-02-25,TX8932175,correcta,467.27
2024-02-25,TX1128675,correcta,360.19
2024-02-25,TX8677825,correcta,437.26
2024-02-25,TX6639123,correcta,485.2
2024-02-25,TX3031879,correcta,69.19
2024-02-25,TX2293139,incompleta,493.46
2024-02-25,TX3263501,correcta,24.76
2024-02-25,TX5851424,incompleta,65.61
2024-02-25,TX3747287,correcta,59.22
2024-02-25,TX9318467,correcta,160.71
2024-02-25,TX3137782,correcta,128.64
2024-02-25,TX1981523,cancelada,336.31
2024-02-25,TX9539572,correcta,371.54
2024-02-25,TX3001140,correcta,371.57
2024-02-25,TX4355559,correcta,476.64
2024-02-25,TX1845612,cancelada,481.09
2024-02-25,TX8089902,cancelada,108.02
2024-02-25,TX3150660,correcta,217.99
2024-02-25,TX3806960,incompleta,341.61
2024-02-25,TX4205904,correcta,33.72
2024-02-25,TX2126232,correcta,487.93
2024-02-25,TX7226432,correcta,282.33
2024-02-25,TX1332009,cancelada,370.0
2024-02-25,TX1174233,correcta,108.35
2024-02-25,TX6133270,correcta,248.5
2024-02-25,TX5729958,correcta,378.79
2024-02-25,TX6670422,incompleta,381.45
2024-02-25,TX9235130,cancelada,119.71
2024-02-25,TX9618715,correcta,228.91
2024-02-25,TX1510957,cancelada,64.39
2024-02-25,TX2678444,cancelada,101.46
2024-02-25,TX4636196,correcta,221.99
2024-02-25,TX6864645,cancelada,450.34
2024-02-25,TX6346729,correcta,136.89
2024-02-25,TX1186208,correcta,412.51
2024-02-25,TX6134676,cancelada,252.4
2024-02-25,TX4857807,correcta,217.24
2024-02-25,TX7391387,correcta,329.8
2024-02-25,TX6355769,correcta,83.55
2024-02-25,TX7466215,correcta,153.81
2024-02-25,TX3164781,correcta,283.46
2024-02-25,TX6780098,correcta,192.42
2024-02-25,TX8139878,cancelada,27.06
2024-02-25,TX7133383,cancelada,70.17
2024-02-25,TX8357961,correcta,223.22
2024-02-25,TX4358311,correcta,465.04
2024-02-25,TX3352886,correcta,375.36
2024-02-25,TX2890672,cancelada,211.22
2024-02-25,TX7535658,correcta,222.8
2024-02-26,TX5344967,correcta,289.03
2024-02-26,TX7936911,cancelada,18.82
2024-02-26,TX8035969,correcta,62.48
2024-02-26,TX2436160,correcta,439.58
2024-02-26,TX7938955,correcta,32.17
2024-02-26,TX3877648,correcta,329.33
2024-02-26,TX2113582,correcta,335.04
2024-02-26,TX9021105,correcta,466.34
2024-02-26,TX5181092,correcta,235.79
2024-02-26,TX2464128,correcta,43.2
2024-02-26,TX7048044,correcta,37.71
2024-02-26,TX6957918,correcta,306.95
2024-02-26,TX6757321,correcta,430.0
2024-02-26,TX4168607,correcta,287.72
2024-02-26,TX5659819,incompleta,184.38
2024-02-26,TX2167470,cancelada,179.28
2024-02-26,TX5878178,correcta,254.27
2024-02-26,TX3810638,correcta,461.09
2024-02-26,TX8223412,incompleta,208.51
2024-02-26,TX1064129,incompleta,268.19
2024-02-26,TX1628120,cancelada,108.31
2024-02-26,TX2165782,incompleta,145.49
2024-02-26,TX2390125,correcta,341.4
2024-02-26,TX2095100,incompleta,48.52
2024-02-26,TX4666573,cancelada,234.82
2024-02-26,TX6742650,correcta,292.65
2024-02-26,TX8940303,correcta,241.04
2024-02-26,TX6973512,correcta,296.82
2024-02-26,TX6943585,correcta,212.32
2024-02-26,TX3366128,correcta,165.61
2024-02-26,TX4382959,cancelada,376.93
2024-02-26,TX5500270,correcta,345.51
2024-02-26,TX1682847,correcta,258.1
2024-02-26,TX4236122,correcta,267.22
2024-02-26,TX7555462,correcta,428.1
2024-02-26,TX6168677,correcta,155.83
2024-02-26,TX7042664,correcta,168.45
2024-02-26,TX6448381,correcta,153.14
2024-02-26,TX8230376,correcta,72.7
2024-02-26,TX2313553,correcta,428.95
2024-02-26,TX7654496,correcta,284.61
2024-02-26,TX8709966,correcta,308.65
2024-02-26,TX1802251,correcta,304.2
2024-02-26,TX3408867,correcta,20.07
2024-02-26,TX6282262,correcta,358.16
2024-02-26,TX4119862,cancelada,293.65
2024-02-26,TX4780427,correcta,311.65
2024-02-26,TX5767455,cancelada,336.62
2024-02-26,TX2720164,correcta,327.91
2024-02-26,TX4699657,correcta,391.03
2024-02-26,TX2702679,correcta,321.12
2024-02-26,TX5781831,correcta,423.39
2024-02-26,TX3986565,correcta,105.15
2024-02-26,TX3511818,correcta,389.52
2024-02-26,TX7576382,incompleta,320.92
2024-02-26,TX9678211,correcta,341.75
2024-02-26,TX7365843,correcta,223.55
2024-02-26,TX1525761,cancelada,328.68
2024-02-26,TX8957197,cancelada,76.34
2024-02-26,TX8192042,correcta,180.35
2024-02-26,TX9917164,incompleta,175.13
2024-02-26,TX2913430,correcta,17.27
2024-02-26,TX3422591,correcta,181.88
2024-02-26,TX9386232,cancelada,162.1
2024-02-26,TX6223116,correcta,212.14
2024-02-26,TX9473595,correcta,481.03
2024-02-26,TX7522129,correcta,27.67
2024-02-26,TX4834470,incompleta,403.03
2024-02-26,TX9302692,cancelada,372.77
2024-02-26,TX4154157,correcta,168.93
2024-02-26,TX4314289,correcta,87.97
2024-02-26,TX6133362,incompleta,491.02
2024-02-26,TX2898885,correcta,276.75
2024-02-26,TX2228735,correcta,170.39
2024-02-26,TX9297101,incompleta,15.96
2024-02-26,TX3706633,cancelada,24.91
2024-02-26,TX8062358,correcta,224.81
2024-02-26,TX7702217,cancelada,333.72
2024-02-26,TX7257977,correcta,213.13
2024-02-26,TX4076758,correcta,53.31
2024-02-26,TX8913058,cancelada,120.76
2024-02-26,TX7145285,incompleta,189.39
2024-02-26,TX9822639,correcta,246.16
2024-02-26,TX7507503,cancelada,285.0
2024-02-26,TX5224122,correcta,226.86
2024-02-26,TX8197103,correcta,256.53
2024-02-26,TX2569506,correcta,444.8
2024-02-26,TX5593407,correcta,22.43
2024-02-26,TX4200454,correcta,351.24
2024-02-26,TX9073601,cancelada,112.48
2024-02-26,TX8881026,correcta,352.18
2024-02-26,TX5294979,correcta,262.17
2024-02-26,TX9846809,correcta,445.68
2024-02-26,TX4920250,correcta,206.78
2024-02-26,TX5166311,correcta,165.12
2024-02-26,TX6948790,correcta,272.88
2024-02-26,TX2601073,correcta,443.88
2024-02-26,TX3484049,correcta,96.72
2024-02-26,TX8079532,correcta,432.76
2024-02-26,TX9918415,correcta,405.92
2024-02-26,TX4145854,incompleta,248.79
2024-02-26,TX6428987,correcta,138.05
2024-02-26,TX6082448,cancelada,463.29
2024-02-26,TX2655113,cancelada,127.88
2024-02-26,TX7368769,cancelada,74.74
2024-02-26,TX7037250,correcta,37.33
2024-02-26,TX4286589,cancelada,141.28
2024-02-26,TX1028648,cancelada,242.84
2024-02-26,TX9132906,incompleta,339.29
2024-02-26,TX5200158,cancelada,62.69
2024-02-26,TX9007560,correcta,57.51
2024-02-26,TX6483606,correcta,360.11
2024-02-26,TX2307828,correcta,205.87
2024-02-26,TX4331194,incompleta,288.87
2024-02-26,TX6773641,cancelada,449.09
2024-02-26,TX9856076,correcta,146.72
2024-02-26,TX9819257,cancelada,166.21
2024-02-26,TX6112484,correcta,92.83
2024-02-27,TX5529244,cancelada,366.52
2024-02-27,TX3732877,correcta,403.79
2024-02-27,TX9746705,cancelada,454.98
2024-02-27,TX6420611,correcta,109.09
2024-02-27,TX6458268,incompleta,277.09
2024-02-27,TX2110119,cancelada,102.14
2024-02-27,TX2848249,correcta,126.46
2024-02-27,TX7821926,correcta,46.51
2024-02-27,TX6153570,correcta,129.75
2024-02-27,TX2164915,correcta,53.49
2024-02-27,TX5244632,correcta,37.48
2024-02-27,TX8790038,cancelada,396.13
2024-02-27,TX2825478,incompleta,193.15
2024-02-27,TX7592178,cancelada,328.74
2024-02-27,TX4496086,correcta,262.14
2024-02-27,TX6511401,correcta,475.52
2024-02-27,TX7446876,cancelada,431.74
2024-02-27,TX6477567,correcta,286.9
2024-02-27,TX7777995,correcta,380.04
2024-02-27,TX7812909,correcta,121.92
2024-02-27,TX1192816,correcta,250.31
2024-02-27,TX3852964,correcta,412.39
2024-02-27,TX5246952,correcta,251.72
2024-02-27,TX3571058,correcta,144.92
2024-02-27,TX3328951,correcta,85.8
2024-02-27,TX7260054,correcta,178.84
2024-02-27,TX9979055,correcta,425.21
2024-02-27,TX9407329,cancelada,216.64
2024-02-27,TX3900021,correcta,267.21
2024-02-27,TX2250693,incompleta,171.46
2024-02-27,TX6937260,correcta,483.78
2024-02-27,TX1143804,correcta,265.3
2024-02-27,TX6942876,correcta,448.33
2024-02-27,TX9924098,correcta,328.17
2024-02-27,TX7957059,correcta,85.48
2024-02-27,TX4286814,correcta,475.96
2024-02-27,TX5050660,correcta,151.4
2024-02-27,TX8731656,incompleta,376.83
2024-02-27,TX8231180,cancelada,393.73
2024-02-27,TX8434206,cancelada,13.01
2024-02-27,TX3603355,correcta,109.28
2024-02-27,TX8774387,correcta,398.77
2024-02-27,TX9785561,correcta,233.43
2024-02-27,TX2162379,correcta,94.56
2024-02-27,TX7618345,correcta,252.68
2024-02-27,TX8313735,correcta,34.06
2024-02-27,TX9739440,correcta,201.25
2024-02-27,TX7932532,correcta,403.07
2024-02-27,TX9443013,correcta,185.81
2024-02-27,TX1922388,correcta,480.74
2024-02-27,TX9496437,correcta,184.15
2024-02-27,TX6671789,incompleta,437.01
2024-02-27,TX9503947,cancelada,263.0
2024-02-27,TX1854261,correcta,66.43
2024-02-27,TX1346915,correcta,248.05
2024-02-27,TX6197119,cancelada,301.33
2024-02-28,TX9198157,correcta,122.0
2024-02-28,TX9577878,correcta,438.49
2024-02-28,TX7622246,correcta,43.74
2024-02-28,TX4731865,correcta,463.18
2024-02-28,TX5029613,correcta,40.13
2024-02-28,TX2712056,cancelada,475.99
2024-02-28,TX7725665,cancelada,137.24
2024-02-28,TX9623856,correcta,208.56
2024-02-28,TX4105170,incompleta,59.03
2024-02-28,TX7190092,correcta,234.91
2024-02-28,TX8269801,correcta,411.75
2024-02-28,TX9102626,correcta,211.79
2024-02-28,TX4262642,cancelada,350.26
2024-02-28,TX7802238,cancelada,395.49
2024-02-28,TX4589023,incompleta,143.28
